10,,34.81900952,,0.201135439,,,,,,,
5,,37.00249627,,0.042343885,,101,,,99,,
10,,38.63603594,,0.034127714,,34.81900952,,0.201135439,0.042343885,,0.042343885
10,,40.86921964,,0.034241603,,38.63603594,,0.034127714,43.92311754,,0.018214161
10,,42.1527045,,0.03430583,,38.63603594,,0.034127714,45.02363047,,0.017755628
5,,43.92311754,,0.018214161,,40.86921964,,0.034241603,49.0571414,,0.017971486
5,,45.02363047,,0.017755628,,42.1527045,,0.03430583,52.50637492,,0.017850646
5,,49.0571414,,0.017971486,,53.63832429,,0.033879743,55.70543256,,0.019835081
5,,52.50637492,,0.017850646,,54.88880178,,0.034090966,56.58877996,,0.018816378
10,,53.63832429,,0.033879743,,57.47215716,,0.033980719,61.40653407,,0.018575027
10,,54.88880178,,0.034090966,,59.90639187,,0.033808231,69.66133666,,0.017585789
5,,55.70543256,,0.019835081,,62.72320077,,0.034235974,72.7919144,,0.018423066
5,,56.58877996,,0.018816378,,68.30860945,,0.034232664,77.29222611,,0.018236342
10,,57.47215716,,0.033980719,,70.82522404,,0.034126059,79.41121838,,0.017719542
10,,59.90639187,,0.033808231,,71.65851859,,0.034371051,80.07879174,,0.018532319
5,,61.40653407,,0.018575027,,73.7252895,,0.033691364,84.42704056,,0.017926461
10,,62.72320077,,0.034235974,,76.04221278,,0.03437701,91.68408549,,0.018088685
10,,68.30860945,,0.034232664,,81.17556854,,0.03438926,93.998439,,0.018814722
5,,69.66133666,,0.017585789,,82.35894769,,0.047117918,102.921589,,0.018205222
10,,70.82522404,,0.034126059,,85.36040108,,0.03428729,127.080602,,0.018550197
10,,71.65851859,,0.034371051,,92.94784551,,0.034121093,130.3157288,,0.017999958
5,,72.7919144,,0.018423066,,94.98179445,,0.034042298,131.5467605,,0.0181304
10,,73.7252895,,0.033691364,,96.56770006,,0.034800449,132.3152686,,0.017871503
10,,76.04221278,,0.03437701,,97.63435211,,0.033818495,132.5664523,,0.017697029
5,,77.29222611,,0.018236342,,104.1019918,,0.034133343,133.4301136,,0.033754598
5,,79.41121838,,0.017719542,,105.020181,,0.034442231,133.5494121,,0.017550696
5,,80.07879174,,0.018532319,,125.3117794,,0.035130195,133.7164526,,0.017979101
10,,81.17556854,,0.03438926,,130.5147758,,0.044895774,133.8490571,,0.017693056
10,,82.35894769,,0.047117918,,131.7469163,,0.034665703,134.1495908,,0.017809262
5,,84.42704056,,0.017926461,,131.9977219,,0.034136322,134.2994133,,0.018137021
10,,85.36040108,,0.03428729,,132.1816702,,0.034223394,134.4658284,,0.017840713
5,,91.68408549,,0.018088685,,132.7968202,,0.033883053,135.5666019,,0.018010553
10,,92.94784551,,0.034121093,,132.9497257,,0.017833761,135.982593,,0.017873158
5,,93.998439,,0.018814722,,133.1134369,,0.018240646,136.4971096,,0.018624357
10,,94.98179445,,0.034042298,,133.2494293,,0.017547716,137.9839063,,0.017736095
10,,96.56770006,,0.034800449,,134.0134712,,0.034123079,138.1501745,,0.017909576
10,,97.63435211,,0.033818495,,136.3135424,,0.034665372,138.3832327,,0.017697029
5,,102.921589,,0.018205222,,136.6807705,,0.034074412,138.7666425,,0.017693387
10,,104.1019918,,0.034133343,,136.8479639,,0.034066135,138.9171596,,0.018235018
10,,105.020181,,0.034442231,,137.032034,,0.034022765,139.2974881,,0.018845512
10,,125.3117794,,0.035130195,,137.1991977,,0.033705269,139.4337977,,0.018309509
5,,127.080602,,0.018550197,,137.4310306,,0.033833724,140.2670194,,0.018032403
5,,130.3157288,,0.017999958,,137.6642428,,0.034138309,140.6142191,,0.018315799
10,,130.5147758,,0.044895774,,137.8141749,,0.033754267,141.0975436,,0.018121792
5,,131.5467605,,0.0181304,,138.6142456,,0.034822962,142.0829556,,0.017826146
10,,131.7469163,,0.034665703,,139.1308413,,0.033600982,142.2646437,,0.018183371
10,,131.9977219,,0.034136322,,139.5974586,,0.034582605,142.4333431,,0.01739741
10,,132.1816702,,0.034223394,,139.7642035,,0.033963504,143.3172113,,0.017837734
5,,132.3152686,,0.017871503,,139.9475138,,0.034315762,143.5001174,,0.017988371
5,,132.5664523,,0.017697029,,140.1308088,,0.034040312,145.0674191,,0.018211181
10,,132.7968202,,0.033883053,,140.4641016,,0.034217103,146.3315625,,0.017918184
5,,132.9497257,,0.017833761,,140.8808813,,0.034173071,147.781583,,0.01787382
5,,133.1134369,,0.018240646,,141.3309564,,0.033903911,148.4012032,,0.017958906
5,,133.2494293,,0.017547716,,141.8656202,,0.034611739,151.3843805,,0.018222437
10,,133.4301136,,0.033754598,,142.6478532,,0.034104208,152.4674728,,0.017790391
5,,133.5494121,,0.017550696,,142.8145123,,0.034181679,154.033065,,0.017719873
5,,133.7164526,,0.017979101,,142.9979192,,0.033749632,154.7688315,,0.01791388
5,,133.8490571,,0.017693056,,143.1645465,,0.033906559,155.6695611,,0.018543907
10,,134.0134712,,0.034123079,,145.3977875,,0.03443263,156.402492,,0.018412141
5,,134.1495908,,0.017809262,,146.0982328,,0.034419056,157.235576,,0.018006249
5,,134.2994133,,0.018137021,,147.2983072,,0.033704938,160.5331045,,0.017931096
5,,134.4658284,,0.017840713,,152.6816395,,0.033295735,161.3853966,,0.017834092
5,,135.5666019,,0.018010553,,158.8331078,,0.034974592,170.5368976,,0.017943676
5,,135.982593,,0.017873158,,162.3499177,,0.033700965,172.1399162,,0.017954933
10,,136.3135424,,0.034665372,,164.6511761,,0.034040312,174.5875759,,0.01869024
5,,136.4971096,,0.018624357,,165.7845084,,0.034575652,175.8734153,,0.017853625
10,,136.6807705,,0.034074412,,167.1037147,,0.034444549,176.9057827,,0.017469915
10,,136.8479639,,0.034066135,,168.7021997,,0.034108181,177.8405963,,0.018119144
10,,137.032034,,0.034022765,,172.9875223,,0.033520531,182.3068121,,0.017907921
10,,137.1991977,,0.033705269,,173.1871656,,0.035045772,183.6097672,,0.017446409
10,,137.4310306,,0.033833724,,175.687479,,0.033991644,186.8907611,,0.017876469
10,,137.6642428,,0.034138309,,178.7875698,,0.03371818,190.892771,,0.018001945
10,,137.8141749,,0.033754267,,179.6542104,,0.033936687,194.1127215,,0.017639092
5,,137.9839063,,0.017736095,,180.6542223,,0.034065804,195.6129852,,0.017878455
5,,138.1501745,,0.017909576,,184.9567334,,0.033955558,196.4797261,,0.018078753
5,,138.3832327,,0.017697029,,188.1742595,,0.033493384,197.6294374,,0.017820849
10,,138.6142456,,0.034822962,,189.3250216,,0.033995286,198.6622819,,0.017580161
5,,138.7666425,,0.017693387,,191.8763363,,0.035189457,201.0770533,,0.017740068
5,,138.9171596,,0.018235018,,192.9606963,,0.034764362,201.8964962,,0.01821085
10,,139.1308413,,0.033600982,,199.7270289,,0.033709573,203.8964707,,0.017441443
5,,139.2974881,,0.018845512,,207.6954203,,0.034930229,204.779584,,0.01799135
5,,139.4337977,,0.018309509,,208.7777403,,0.033517883,205.6631281,,0.017896664
10,,139.5974586,,0.034582605,,209.9285633,,0.035808227,206.3459982,,0.017816877
10,,139.7642035,,0.033963504,,212.6627613,,0.033405981,211.3447239,,0.018046639
10,,139.9475138,,0.034315762,,217.6799978,,0.033473519,213.6614251,,0.017603336
10,,140.1308088,,0.034040312,,221.1781201,,0.034218428,214.5980254,,0.018189993
5,,140.2670194,,0.018032403,,222.5974722,,0.035265603,216.6143465,,0.017893685
10,,140.4641016,,0.034217103,,223.8625575,,0.033688384,218.4475954,,0.017645051
5,,140.6142191,,0.018315799,,226.8293753,,0.033561584,219.6142601,,0.017615586
10,,140.8808813,,0.034173071,,228.5466956,,0.034088317,224.9626708,,0.017849983
5,,141.0975436,,0.018121792,,231.5633779,,0.033136159,225.8654915,,0.01796023
10,,141.3309564,,0.033903911,,232.3817674,,0.033381813,230.4995645,,0.017958243
10,,141.8656202,,0.034611739,,233.3326657,,0.034262129,234.215871,,0.017791053
5,,142.0829556,,0.017826146,,235.5324788,,0.033559267,236.3998256,,0.017936393
5,,142.2646437,,0.018183371,,238.8331505,,0.033461932,237.2518653,,0.017516265
5,,142.4333431,,0.01739741,,240.5831786,,0.034176051,246.0738621,,0.017621876
10,,142.6478532,,0.034104208,,241.8335117,,0.033921789,246.2240786,,0.017993337
10,,142.8145123,,0.034181679,,243.4871046,,0.03418201,246.3741796,,0.017919839
10,,142.9979192,,0.033749632,,244.4039196,,0.033311626,246.874284,,0.017903286
10,,143.1645465,,0.033906559,,245.3215387,,0.033829089,,,
5,,143.3172113,,0.017837734,,245.7715887,,0.033441737,,,
5,,143.5001174,,0.017988371,,245.9391619,,0.03593602,,,
5,,145.0674191,,0.018211181,,246.5381378,,0.034105864,,,
10,,145.3977875,,0.03443263,,246.6881537,,0.033827103,,,
10,,146.0982328,,0.034419056,,247.0547663,,0.035041799,,,
5,,146.3315625,,0.017918184,,247.2548215,,0.034112154,,,
10,,147.2983072,,0.033704938,,,,,,,
5,,147.781583,,0.01787382,,15905.81755,,3.691725926,14880.58433,,1.785684985
5,,148.4012032,,0.017958906,,,,,,,
5,,151.3843805,,0.018222437,,mean= 10,,,mean= 5,,
5,,152.4674728,,0.017790391,,15905.8541,,,14880.60237,,
10,,152.6816395,,0.033295735,,,,,,,
5,,154.033065,,0.017719873,,friend 1,,,11042.7603,,
5,,154.7688315,,0.01791388,,12014.764,,,,,
5,,155.6695611,,0.018543907,,,,,,,
5,,156.402492,,0.018412141,,friend 2,,,,,
5,,157.235576,,0.018006249,,17039.412,,,14056.3459,,
10,,158.8331078,,0.034974592,,,,,,,
5,,160.5331045,,0.017931096,,friend 3,,,,,
5,,161.3853966,,0.017834092,,78653.6783,,,67543.8901,,
10,,162.3499177,,0.033700965,,,,,,,
10,,164.6511761,,0.034040312,,friend 4,,,,,
10,,165.7845084,,0.034575652,,14245.3241,,,12056.7383,,
10,,167.1037147,,0.034444549,,,,,,,
10,,168.7021997,,0.034108181,,,,,,,
5,,170.5368976,,0.017943676,,,,,,,
5,,172.1399162,,0.017954933,,,,,,,
10,,172.9875223,,0.033520531,,,,,,,
10,,173.1871656,,0.035045772,,,,,,,
5,,174.5875759,,0.01869024,,,,,,,
10,,175.687479,,0.033991644,,,,,,,
5,,175.8734153,,0.017853625,,,,,,,
5,,176.9057827,,0.017469915,,,,,,,
5,,177.8405963,,0.018119144,,,,,,,
10,,178.7875698,,0.03371818,,,,,,,
10,,179.6542104,,0.033936687,,,,,,,
10,,180.6542223,,0.034065804,,,,,,,
5,,182.3068121,,0.017907921,,,,,,,
5,,183.6097672,,0.017446409,,,,,,,
10,,184.9567334,,0.033955558,,,,,,,
5,,186.8907611,,0.017876469,,,,,,,
10,,188.1742595,,0.033493384,,,,,,,
10,,189.3250216,,0.033995286,,,,,,,
5,,190.892771,,0.018001945,,,,,,,
10,,191.8763363,,0.035189457,,,,,,,
10,,192.9606963,,0.034764362,,,,,,,
5,,194.1127215,,0.017639092,,,,,,,
5,,195.6129852,,0.017878455,,,,,,,
5,,196.4797261,,0.018078753,,,,,,,
5,,197.6294374,,0.017820849,,,,,,,
5,,198.6622819,,0.017580161,,,,,,,
10,,199.7270289,,0.033709573,,,,,,,
5,,201.0770533,,0.017740068,,,,,,,
5,,201.8964962,,0.01821085,,,,,,,
5,,203.8964707,,0.017441443,,,,,,,
5,,204.779584,,0.01799135,,,,,,,
5,,205.6631281,,0.017896664,,,,,,,
5,,206.3459982,,0.017816877,,,,,,,
10,,207.6954203,,0.034930229,,,,,,,
10,,208.7777403,,0.033517883,,,,,,,
10,,209.9285633,,0.035808227,,,,,,,
5,,211.3447239,,0.018046639,,,,,,,
10,,212.6627613,,0.033405981,,,,,,,
5,,213.6614251,,0.017603336,,,,,,,
5,,214.5980254,,0.018189993,,,,,,,
5,,216.6143465,,0.017893685,,,,,,,
10,,217.6799978,,0.033473519,,,,,,,
5,,218.4475954,,0.017645051,,,,,,,
5,,219.6142601,,0.017615586,,,,,,,
10,,221.1781201,,0.034218428,,,,,,,
10,,222.5974722,,0.035265603,,,,,,,
10,,223.8625575,,0.033688384,,,,,,,
5,,224.9626708,,0.017849983,,,,,,,
5,,225.8654915,,0.01796023,,,,,,,
10,,226.8293753,,0.033561584,,,,,,,
10,,228.5466956,,0.034088317,,,,,,,
5,,230.4995645,,0.017958243,,,,,,,
10,,231.5633779,,0.033136159,,,,,,,
10,,232.3817674,,0.033381813,,,,,,,
10,,233.3326657,,0.034262129,,,,,,,
5,,234.215871,,0.017791053,,,,,,,
10,,235.5324788,,0.033559267,,,,,,,
5,,236.3998256,,0.017936393,,,,,,,
5,,237.2518653,,0.017516265,,,,,,,
10,,238.8331505,,0.033461932,,,,,,,
10,,240.5831786,,0.034176051,,,,,,,
10,,241.8335117,,0.033921789,,,,,,,
10,,243.4871046,,0.03418201,,,,,,,
10,,244.4039196,,0.033311626,,,,,,,
10,,245.3215387,,0.033829089,,,,,,,
10,,245.7715887,,0.033441737,,,,,,,
10,,245.9391619,,0.03593602,,,,,,,
5,,246.0738621,,0.017621876,,,,,,,
5,,246.2240786,,0.017993337,,,,,,,
5,,246.3741796,,0.017919839,,,,,,,
10,,246.5381378,,0.034105864,,,,,,,
10,,246.6881537,,0.033827103,,,,,,,
5,,246.874284,,0.017903286,,,,,,,
10,,247.0547663,,0.035041799,,,,,,,
10,,247.2548215,,0.034112154,,,,,,,